"Rows from: ilder_raw_rows","id","finn_url","finn_code","company_id","company_name_raw","job_title","description","application_url","location","employment_type","publication_date","expiration_date_raw","company_logo_url","scraped_at","status","created_at"
,,"https://www.finn.no/job/ad/442859640","442859640",,"Avinor AS","Avinor trenger utviklere til våre flykontrollsystem – vil du bli en del av laget?","The job posting is for developer roles focused on complex and critical air traffic management systems, involving software development, digital solutions, and system engineering, which aligns well with Systek's expertise and client focus.","https://www.finn.no/job/ad/442859640","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442870699","442870699",,"Bouvet Norge AS","Konsulent","The job posting is for experienced developers, tech leads, and architects working on complex, scalable digital solutions for major public and private sector clients, aligning well with Systek's expertise in software development and consulting for mature organizations with complex IT challenges.","https://www.finn.no/job/ad/442870699","Solheimsgaten 15, 5058 Bergen",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442858449","442858449",,"Entur","Designer","The job posting is for a designer role focused on digital product development for Entur's travel app and web services, matching Systek's expertise in frontend development, UX/design, and product development within a public sector-related company.","https://www.finn.no/job/ad/442858449","Rådhusgata 5, Oslo, Norge, 0151 Oslo",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442891724","442891724",,"Gjensidige","Leder New Ways of Working","The job posting is for a leadership role driving agile transformation and technology-driven organizational change within Gjensidige, indicating complex digital and IT challenges where Systek's expertise in agile development and technology consultancy could be relevant.","https://www.finn.no/job/ad/442891724","Schweigaards gate 21, 0191 Oslo",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442937433","442937433",,"Statsbygg","Vil du drifte Norges viktigste bygg på Innlandet?","The job posting focuses on operational roles related to building maintenance and technical installations without explicit emphasis on software development, digital product development, or IT challenges where Systek's software and consulting expertise would apply.","https://www.finn.no/job/ad/442937433","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442867214","442867214",,"Entur","Tech Lead","The job posting is for Tech Lead positions at Entur focusing on technical leadership, platform development, system architecture, and cloud technologies within a public sector company addressing complex digital transportation challenges.","https://www.finn.no/job/ad/442867214","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442908877","442908877",,"Drammen kommune","Fagarbeider idrettsanlegg","The job posting is for a manual labor and maintenance role at sports facilities with no focus on technology, product development, or digitalization, which does not align with Systek AS's services.","https://www.finn.no/job/ad/442908877","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442888620","442888620",,"Modum Bad","Leder IKT og digitalisering","The job posting is for a leadership role in ICT and digitalization, focusing on strategic development, digital transformation, and AI initiatives in a complex organization, aligning well with Systek's expertise in technology and digital solutions.","https://www.finn.no/job/ad/442888620","Badeveien 287, 3370 Vikersund",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442877414","442877414",,"TV 2","Utvikler Liveproduksjon","The job posting is for an experienced developer role focusing on software development, cloud native technology, DevOps, frontend and backend integration, which aligns with Systek's expertise in software development and digital solutions for complex technological challenges.","https://www.finn.no/job/ad/442877414","Lars Hilles gate 30, 5008 Bergen",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442949140","442949140",,"Furuno Norge AS","Ingeniør - sensorteknologi for fiskeri og havbruk","The job posting is relevant because it involves product development and engineering roles focused on sensor technology and digital innovation in a mature industry, aligning well with Systek's expertise in technology and product development support.","https://www.finn.no/job/ad/442949140","Sjømannsvegen 19, 6008 Ålesund",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442855109","442855109",,"Manpower","IKT- og systemansvarlig","The job focuses on operational IT support and system administration without clear involvement in software development, product development, or advanced digital solutions where Systek's expertise would be relevant.","https://www.finn.no/job/ad/442855109","2053 Jessheim",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442901684","442901684",,"Stortinget","Vi søker rådgiver/seniorrådgiver til sikring av gradert informasjon","The job posting is for a senior advisor role focused on securing classified information and information systems within a government institution, involving expertise in information security, security laws, and system safeguarding, indicating a complex operational and IT challenge relevant to Systek's consulting and development services.","https://www.finn.no/job/ad/442901684","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442902162","442902162",,"Stortinget","Vi søker informasjonskoordinator innen sikkerhets- og trusselinformasjon","The job posting for an informasjonskoordinator involves complex data analysis, information structuring, visualization, and crisis reporting within a government security context, indicating relevant digital and analytical challenges where Systek's expertise in data, analytics, and platform solutions could be applicable.","https://www.finn.no/job/ad/442902162","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442900092","442900092",,"Akershus universitetssykehus HF","Vi søker en vikar til M365 forvaltningen","The job posting is for a role managing M365 and digital workplace solutions at a hospital, indicating a need for skilled digital and operational support in a complex public sector environment.","https://www.finn.no/job/ad/442900092","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442867137","442867137",,"NIVA","Konsulent / Rådgiver IT - Drift, infrastruktur og hybrid plattform","The job posting is relevant because it seeks an IT consultant with expertise in IT operations, hybrid infrastructure, cloud solutions, and system modernization, aligning with Systek's focus on technology, digitalization, and platform/cloud roles.","https://www.finn.no/job/ad/442867137","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442909036","442909036",,"Statens vegvesen","Innholdsdesigner","The job posting is for an Innholdsdesigner (Content Designer) at Statens vegvesen, a public sector organization, emphasizing digital content development, user experience, and collaboration with IT divisions, which aligns with Systek's expertise in frontend development, UX/design, and digital solutions for public sector clients.","https://www.finn.no/job/ad/442909036","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442859352","442859352",,"Twoday","Microsoft Azure Senior Consultant","The job posting is for a Senior Consultant role focused on Microsoft Azure cloud platform, governance, security, DevOps, and infrastructure, indicating technology and digitalization expertise that aligns with Systek's services.","https://www.finn.no/job/ad/442859352","Karenslyst allé 57, 0277 Oslo",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442859287","442859287",,"Avinor AS","Avinor trenger systemansvarlig til våre flykontrollsystem – vil du bli en del av laget?","The job posting is for a system manager role responsible for the development and management of complex, safety-critical air traffic control systems, which aligns with technology and system development needs relevant to Systek's expertise.","https://www.finn.no/job/ad/442859287","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442901726","442901726",,"Oslo kommune","Rådgiver for personvern og informasjonssikkerhet","The job focuses on information security and privacy advisory roles within a large public sector project, indicating a complex IT and compliance environment where Systek's expertise in security, digitalization, and consulting could be valuable.","https://www.finn.no/job/ad/442901726","",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442859278","442859278",,"Skeidar","NK Skeidar Fana","The job posting is for a furniture department manager focused on retail operations and customer experience, with no indication of technology, digitalization, or software development roles.","https://www.finn.no/job/ad/442859278","",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442867147","442867147",,"KONGSBERG","Systems Engineer HW, Project Delivery","The job posting is relevant because it seeks a Systems Engineer role focused on technical leadership in project deliveries involving system design, integration, and engineering tasks within a complex maritime technology environment.","https://www.finn.no/job/ad/442867147","",,,,,"2025-12-23 09:39:59.004+00",,
